name_key,presence,ps2_rows,ps2_fourccs,ps2_formats,ps2_dims,xbox_rows,xbox_fourccs,xbox_formats,xbox_dims
H0197,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0200,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0201,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0211,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0212,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0214,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0215,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0226,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0229,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0240,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0246,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0264,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0270,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0281,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0290,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0293,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0294,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0304,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0305,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0307,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0318,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0335,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0340,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0344,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0358,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0359,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0362,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0368,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0371,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0392,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0394,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0404,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0407,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0416,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0429,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0441,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0453,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0455,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0466,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0472,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0492,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0501,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0502,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0509,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0511,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0515,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0520,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0521,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0531,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0532,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0533,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0534,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0535,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0544,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0551,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0552,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0557,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0570,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0584,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0599,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0600,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0607,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0608,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0609,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0617,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0623,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0631,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0641,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0645,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0658,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0660,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0663,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0668,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0670,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0680,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0686,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0696,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0707,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0710,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0721,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0722,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0725,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0726,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0732,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0733,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0735,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0737,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0744,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0747,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0754,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0764,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0767,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0774,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0778,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0781,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0786,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0793,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0794,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0800,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0802,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0810,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0816,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0828,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0837,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0843,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0848,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0855,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0859,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0861,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0862,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0863,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0868,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0871,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0873,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0874,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0875,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0881,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0883,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0884,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0908,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0920,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0928,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0929,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0930,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0941,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0942,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0944,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0951,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0956,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0958,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0962,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0966,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0967,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0968,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0971,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0973,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0975,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0976,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0983,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0988,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H0996,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1000,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1008,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1024,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1027,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1035,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1038,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1042,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1049,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1057,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1066,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1070,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1076,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1077,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1090,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1100,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1102,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1105,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1106,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1108,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1123,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1135,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1138,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1146,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1148,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1149,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1150,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1153,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1156,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1157,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1161,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1169,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1180,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1182,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1185,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1189,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1192,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1195,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1204,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1207,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1208,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1209,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1213,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1224,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1226,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1238,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1245,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1246,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1251,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1256,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1260,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1263,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1267,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1272,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1273,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1275,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1276,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1281,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1303,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1305,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1310,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1312,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1328,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1339,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1340,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1345,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1349,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1357,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1358,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1359,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1360,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1363,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1366,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1371,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1382,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1391,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1394,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1401,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1402,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1417,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1418,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1419,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1420,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1425,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1428,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1436,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1441,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1443,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1446,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1447,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1455,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1466,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1468,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1473,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1481,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1483,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1501,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1519,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1520,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1521,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1527,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1547,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1551,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1560,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1561,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1562,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1569,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1571,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1583,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1591,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1592,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1601,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1602,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1604,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1615,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1622,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1624,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1638,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1647,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1648,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1651,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1656,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1659,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1660,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1661,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1674,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1678,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1680,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1684,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1712,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1715,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1722,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1727,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1728,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1747,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1766,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1767,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1770,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1776,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1780,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1781,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1793,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1795,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1797,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1802,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1859,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1861,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1866,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1868,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1892,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1893,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1898,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1909,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1932,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1940,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
H1953,both,1,TXTR:1,PSMT8:1,128x128,1,TXTR:1,DXT1:1,256x256
