filename,outer,team,file_year,used_by_moments,slot,first,last,position,jersey,classification,speed,agility,pass_arm_strength,stamina,kick_power,durability,strength,jumping,coverage,run_route,tackle,break_tackle,pass_accuracy,pass_read_coverage,catch,run_blocking,pass_blocking,hold_onto_ball,pass_rush,run_coverage,kick_accuracy,kicking_style,leadership,power_run_style,composure,scramble,consistency,aggressiveness
h-16-2003-patriots-0.iff,148,patriots,2003,0,34,Ken,Walter,P,13,real_name_in_supplied_data,46,53,19,63,70,89,37,45,17,18,37,28,22,17,23,13,9,34,5,5,74,1,11,50,54,5,79,24
h-16-2003-patriots-0.iff,148,patriots,2003,0,35,Tom,Brady,QB,12,real_name_in_supplied_data,54,72,85,50,19,95,13,41,13,21,18,45,90,95,4,20,6,19,1,8,17,49,92,50,84,38,88,24
h-16-2003-patriots-0.iff,148,patriots,2003,0,36,Damon,Huard,QB,19,real_name_in_supplied_data,63,65,62,22,9,90,13,59,30,26,30,10,62,62,18,27,25,28,20,19,14,49,50,50,64,42,84,24
h-16-2003-patriots-0.iff,148,patriots,2003,0,37,Rohan,Davey,QB,6,real_name_in_supplied_data,72,65,56,29,16,61,38,64,33,27,32,46,50,50,25,20,20,28,35,31,16,49,58,50,51,56,57,24
h-16-2003-patriots-0.iff,148,patriots,2003,0,38,Rodney,Harrison,SS,37,real_name_in_supplied_data,83,81,10,99,14,53,69,67,81,40,84,10,11,10,30,23,22,49,54,85,19,49,79,1,64,5,95,76
h-16-2003-patriots-0.iff,148,patriots,2003,0,39,Je'Rod,Cherry,SS,30,real_name_in_supplied_data,80,81,9,34,16,88,39,68,55,12,61,8,10,10,11,23,20,6,37,48,14,49,17,1,31,5,55,61
h-16-2003-patriots-0.iff,148,patriots,2003,0,40,Matt,Light,T,72,real_name_in_supplied_data,44,67,12,75,14,97,71,55,24,41,30,43,11,11,38,74,86,14,27,26,16,49,51,99,52,5,80,41
h-16-2003-patriots-0.iff,148,patriots,2003,0,41,Tom,Ashworth,T,68,real_name_in_supplied_data,55,49,11,61,14,67,59,68,3,19,13,1,10,10,2,70,79,7,8,26,11,49,20,99,20,5,69,24
h-16-2003-patriots-0.iff,148,patriots,2003,0,42,Brandon,Gorin,T,76,real_name_in_supplied_data,43,42,12,65,11,64,59,36,19,36,24,38,11,11,28,41,40,14,20,26,13,49,44,99,20,5,63,44
h-16-2003-patriots-0.iff,148,patriots,2003,0,43,Christian,Fauria,TE,88,real_name_in_supplied_data,65,77,10,49,10,87,61,65,9,67,9,51,11,11,76,79,82,69,7,8,14,49,24,99,62,5,45,24
h-16-2003-patriots-0.iff,148,patriots,2003,0,44,Daniel,Graham,TE,82,real_name_in_supplied_data,86,67,10,46,8,64,55,76,9,73,12,46,11,12,79,71,74,65,14,14,11,49,31,99,35,5,50,50
h-16-2003-patriots-0.iff,148,patriots,2003,0,45,Fred,Baxter,TE,84,real_name_in_supplied_data,66,69,10,24,13,61,47,61,12,60,9,41,11,11,74,66,75,69,5,8,15,49,35,99,54,5,50,41
h-16-2003-patriots-0.iff,148,patriots,2003,0,46,Brian,Kinchen,TE,46,real_name_in_supplied_data,58,62,10,30,4,78,69,56,21,53,16,43,11,13,54,51,52,66,9,20,6,49,24,99,20,5,31,52
h-16-2003-patriots-0.iff,148,patriots,2003,0,47,Deion,Branch,WR,83,real_name_in_supplied_data,91,90,15,62,14,75,29,76,36,89,34,36,13,12,88,49,43,74,23,18,18,49,36,50,21,5,87,70
h-16-2003-patriots-0.iff,148,patriots,2003,0,48,Troy,Brown,WR,80,real_name_in_supplied_data,83,79,13,49,7,73,43,58,13,93,13,77,14,14,92,36,35,65,12,12,13,49,77,50,78,5,99,42
h-16-2003-patriots-0.iff,148,patriots,2003,0,49,David,Patten,WR,86,real_name_in_supplied_data,87,86,25,35,10,83,38,70,10,83,11,39,26,26,86,33,35,77,11,10,15,49,78,50,54,5,97,52
h-16-2003-patriots-0.iff,148,patriots,2003,0,50,Bethel,Johnson,WR,81,real_name_in_supplied_data,93,86,15,27,3,28,32,82,4,72,2,35,14,14,75,23,19,68,2,9,7,49,21,50,24,5,77,54
h-16-2003-patriots-0.iff,148,patriots,2003,0,51,David,Givens,WR,87,real_name_in_supplied_data,86,85,12,28,8,59,28,88,35,56,23,30,14,14,57,30,31,64,14,18,13,49,25,50,20,5,73,57
h-16-2003-patriots-0.iff,148,patriots,2003,0,52,Dedric,Ward,WR,17,real_name_in_supplied_data,86,81,13,58,10,80,37,72,10,70,7,43,14,14,73,34,35,64,14,6,13,49,23,50,40,5,96,24
h-17-1991-saints-4.iff,149,saints,1991,1,0,Saints,Center,C,68,placeholder,43,51,12,95,25,97,53,39,28,16,24,23,11,11,18,87,86,9,30,40,22,49,75,99,74,5,95,43
h-17-1991-saints-4.iff,149,saints,1991,1,1,Saints,Center,C,67,placeholder,38,52,11,58,19,61,49,44,15,14,22,7,10,10,15,60,59,2,20,30,15,49,26,99,20,5,59,39
h-17-1991-saints-4.iff,149,saints,1991,1,2,Saints,Cornerback,CB,23,placeholder,87,97,9,53,14,87,35,68,90,10,74,7,11,10,11,15,18,37,55,63,15,49,15,1,55,5,85,67
h-17-1991-saints-4.iff,149,saints,1991,1,3,Saints,Cornerback,CB,48,placeholder,81,86,9,96,18,85,47,72,89,11,80,8,12,10,40,14,20,37,59,72,21,49,76,1,54,5,90,80
h-17-1991-saints-4.iff,149,saints,1991,1,4,Saints,Cornerback,CB,22,placeholder,92,76,11,71,19,72,41,85,78,19,72,39,11,11,26,34,39,51,33,52,21,49,36,1,39,5,45,42
h-17-1991-saints-4.iff,149,saints,1991,1,5,Saints,Cornerback,CB,35,placeholder,86,74,9,45,19,79,31,73,65,12,57,8,11,10,12,25,29,39,32,45,19,49,27,1,22,5,55,54
h-17-1991-saints-4.iff,149,saints,1991,1,6,Saints,Cornerback,CB,25,placeholder,76,72,8,99,28,75,37,85,54,20,56,7,10,10,50,38,43,46,68,45,29,49,50,1,20,5,55,58
h-17-1991-saints-4.iff,149,saints,1991,1,7,Saints,Def End,DE,76,placeholder,75,82,10,75,19,86,71,79,46,14,88,28,11,10,22,18,23,26,96,78,19,49,59,99,66,5,88,80
h-17-1991-saints-4.iff,149,saints,1991,1,8,Saints,Def End,DE,96,placeholder,83,71,11,67,19,70,71,79,47,15,82,29,11,11,18,21,19,24,96,79,19,49,48,99,53,5,63,57
h-17-1991-saints-4.iff,149,saints,1991,1,9,Saints,Def End,DE,92,placeholder,71,73,11,58,18,81,65,72,29,27,59,31,13,11,24,24,23,10,80,66,19,49,31,99,39,5,41,45
h-17-1991-saints-4.iff,149,saints,1991,1,10,Saints,Def Tackle,DT,95,placeholder,63,77,10,70,22,57,69,53,31,24,89,38,11,11,24,33,36,26,76,94,20,49,56,99,63,5,73,51
h-17-1991-saints-4.iff,149,saints,1991,1,11,Saints,Def Tackle,DT,69,placeholder,59,69,10,76,22,89,63,58,24,25,81,33,11,11,31,24,33,14,74,80,19,49,70,99,36,5,65,80
h-17-1991-saints-4.iff,149,saints,1991,1,12,Saints,Def Tackle,DT,91,placeholder,56,68,13,67,16,72,67,82,10,22,76,30,11,11,24,23,26,10,77,74,15,49,31,99,38,5,50,42
h-17-1991-saints-4.iff,149,saints,1991,1,13,Saints,Def Tackle,DT,90,placeholder,61,66,11,60,23,89,75,52,21,22,73,29,10,11,26,33,29,4,71,82,23,49,80,99,48,5,41,88
h-17-1991-saints-4.iff,149,saints,1991,1,14,Saints,Full Back,FB,26,placeholder,77,83,18,92,22,91,67,67,6,65,5,91,14,16,76,67,65,65,10,14,21,49,74,99,68,5,66,66
h-17-1991-saints-4.iff,149,saints,1991,1,15,Saints,Full Back,FB,46,placeholder,79,72,16,91,17,89,53,56,45,43,29,44,13,15,34,60,55,70,34,40,13,49,34,99,25,5,36,24
h-17-1991-saints-4.iff,149,saints,1991,1,16,Saints,Safety,FS,28,placeholder,82,86,9,90,23,87,41,64,77,11,82,8,11,10,26,35,30,37,36,74,24,49,45,1,55,5,88,67
h-17-1991-saints-4.iff,149,saints,1991,1,17,Saints,Safety,FS,20,placeholder,91,84,11,94,24,74,63,82,64,7,44,5,11,11,27,44,42,33,36,43,26,49,58,1,42,5,43,24
h-17-1991-saints-4.iff,149,saints,1991,1,18,Saints,Guard,G,79,placeholder,40,47,12,76,24,97,59,41,17,32,30,18,10,10,29,85,85,7,30,28,23,49,39,99,58,5,90,42
h-17-1991-saints-4.iff,149,saints,1991,1,19,Saints,Guard,G,77,placeholder,58,51,12,75,14,95,67,62,24,41,30,43,11,11,38,86,78,14,27,26,16,49,51,99,59,5,49,43
h-17-1991-saints-4.iff,149,saints,1991,1,20,Saints,Guard,G,60,placeholder,40,62,12,75,14,91,83,48,12,20,21,42,11,11,26,63,66,20,28,47,14,49,38,99,46,5,25,17
h-17-1991-saints-4.iff,149,saints,1991,1,21,Saints,Guard,G,63,placeholder,41,42,11,90,17,98,69,39,13,28,26,18,10,10,17,57,61,11,24,28,16,49,47,99,49,5,81,39
h-17-1991-saints-4.iff,149,saints,1991,1,22,Saints,Half Back,HB,27,placeholder,89,75,15,80,18,90,45,84,11,65,13,84,16,14,72,25,29,88,8,14,21,49,41,50,71,5,69,20
h-17-1991-saints-4.iff,149,saints,1991,1,23,Saints,Half Back,HB,44,placeholder,85,79,17,95,16,87,67,68,13,51,6,80,15,16,50,38,41,97,11,13,18,49,83,99,53,5,40,81
h-17-1991-saints-4.iff,149,saints,1991,1,24,Saints,Half Back,HB,24,placeholder,82,71,15,55,18,79,73,76,37,33,46,59,14,14,64,41,35,70,28,19,20,49,49,1,47,5,19,51
h-17-1991-saints-4.iff,149,saints,1991,1,25,Saints,Half Back,HB,49,placeholder,88,79,17,65,16,72,47,76,13,48,8,75,14,14,49,49,35,90,6,13,19,49,38,99,40,24,41,41
h-17-1991-saints-4.iff,149,saints,1991,1,26,Saints,Half Back,HB,33,placeholder,68,78,15,63,23,91,65,65,46,47,44,72,14,14,63,26,24,68,41,24,23,49,44,50,23,5,49,71
h-17-1991-saints-4.iff,149,saints,1991,1,27,Saints,Half Back,HB,34,placeholder,87,72,17,70,11,73,73,82,13,46,8,74,14,16,48,30,20,43,9,7,12,49,41,99,34,24,34,24
h-17-1991-saints-4.iff,149,saints,1991,1,28,Saints,Linebacker,ILB,58,placeholder,74,86,10,98,11,34,69,68,85,19,99,29,11,10,27,27,22,26,91,99,11,49,92,99,66,5,90,90
h-17-1991-saints-4.iff,149,saints,1991,1,29,Saints,Linebacker,ILB,56,placeholder,72,69,10,94,14,89,55,65,76,22,83,30,11,10,26,34,27,30,73,77,14,49,69,99,54,5,72,63
h-17-1991-saints-4.iff,149,saints,1991,1,30,Saints,Linebacker,ILB,57,placeholder,84,81,10,80,4,82,55,73,70,22,76,26,11,10,11,28,25,22,60,76,2,49,41,99,25,5,12,79
h-17-1991-saints-4.iff,149,saints,1991,1,31,Morten,Andersen,K,7,real_name_in_supplied_data,36,41,11,99,98,99,33,34,19,18,23,17,11,13,19,27,20,38,15,12,97,99,59,50,98,5,99,23
h-17-1991-saints-4.iff,149,saints,1991,1,32,Saints,Linebacker,OLB,53,placeholder,82,86,10,99,11,84,63,64,85,20,99,28,11,10,26,27,21,26,68,98,11,49,90,99,70,5,90,82
h-17-1991-saints-4.iff,149,saints,1991,1,33,Saints,Linebacker,OLB,52,placeholder,86,78,10,91,14,97,59,79,76,19,94,36,11,11,28,35,29,28,78,93,11,49,79,99,49,5,83,99
h-17-1991-saints-4.iff,149,saints,1991,1,34,Saints,Linebacker,OLB,99,placeholder,74,68,10,83,6,85,63,75,73,13,76,26,11,10,11,21,16,30,55,77,6,49,49,99,42,5,59,74
h-17-1991-saints-4.iff,149,saints,1991,1,35,Saints,Punter,P,4,placeholder,43,48,48,46,87,78,37,50,20,19,48,17,50,45,21,19,16,36,18,12,82,1,37,50,89,5,22,24
h-17-1991-saints-4.iff,149,saints,1991,1,36,Saints,Quarterback,QB,8,placeholder,65,73,88,50,11,89,39,59,29,28,29,22,76,84,40,34,29,11,22,22,14,49,76,50,81,45,86,24
h-17-1991-saints-4.iff,149,saints,1991,1,37,Saints,Quarterback,QB,6,placeholder,63,69,69,24,5,58,13,55,26,17,21,14,78,63,9,18,21,31,11,18,9,49,71,50,71,70,62,24
h-17-1991-saints-4.iff,149,saints,1991,1,38,Saints,Quarterback,QB,13,placeholder,78,71,72,25,7,89,35,61,14,18,19,35,68,72,4,3,7,28,20,27,9,49,70,50,70,75,33,24
h-17-1991-saints-4.iff,149,saints,1991,1,39,Saints,Safety,SS,39,placeholder,75,77,10,84,50,73,59,73,90,40,99,10,11,11,42,24,23,48,67,97,17,99,85,1,75,5,93,68
h-17-1991-saints-4.iff,149,saints,1991,1,40,Saints,Safety,SS,32,placeholder,88,77,10,72,14,39,59,70,85,40,80,10,11,11,17,26,20,49,55,76,17,49,75,1,69,5,92,80
h-17-1991-saints-4.iff,149,saints,1991,1,41,Saints,Tackle,T,78,placeholder,50,59,11,97,16,96,71,62,26,43,42,50,11,16,53,79,80,20,27,23,18,49,62,99,54,5,75,41
h-17-1991-saints-4.iff,149,saints,1991,1,42,Saints,Tackle,T,62,placeholder,48,58,11,82,16,97,77,50,24,32,32,47,11,17,43,77,77,19,23,23,16,49,55,99,52,5,48,39
h-17-1991-saints-4.iff,149,saints,1991,1,43,Saints,Tackle,T,74,placeholder,55,50,12,80,10,70,65,39,9,41,32,43,13,11,30,56,69,22,30,32,13,49,44,99,31,5,8,8
h-17-1991-saints-4.iff,149,saints,1991,1,44,Saints,Tight End,TE,87,placeholder,73,64,10,13,5,87,49,66,28,81,19,58,11,10,86,67,66,76,8,22,8,49,13,99,51,5,86,60
h-17-1991-saints-4.iff,149,saints,1991,1,45,Saints,Tight End,TE,84,placeholder,64,71,10,46,8,76,55,67,9,52,12,32,11,12,77,73,75,65,14,14,11,49,31,99,37,5,29,23
h-17-1991-saints-4.iff,149,saints,1991,1,46,Saints,Tight End,TE,86,placeholder,66,81,10,44,5,80,65,67,20,54,20,41,11,13,52,63,62,67,9,20,7,49,25,99,25,5,29,51
h-17-1991-saints-4.iff,149,saints,1991,1,47,Saints,Tight End,TE,82,placeholder,77,53,11,44,18,89,59,52,15,38,39,36,10,11,33,58,63,50,31,26,17,49,46,99,22,5,38,24
h-17-1991-saints-4.iff,149,saints,1991,1,48,Saints,Receiver,WR,85,placeholder,85,79,15,72,12,81,40,62,14,85,10,67,16,16,84,60,62,80,7,8,16,49,56,99,57,5,99,80
h-17-1991-saints-4.iff,149,saints,1991,1,49,Saints,Receiver,WR,81,placeholder,86,81,15,60,11,77,37,85,8,83,15,57,16,16,87,40,40,60,12,12,15,49,73,50,70,5,98,47
h-17-1991-saints-4.iff,149,saints,1991,1,50,Saints,Receiver,WR,89,placeholder,79,68,15,55,19,78,38,62,11,81,13,56,14,14,81,69,68,74,6,13,19,49,22,99,61,5,79,12
h-17-1991-saints-4.iff,149,saints,1991,1,51,Saints,Receiver,WR,80,placeholder,89,92,15,69,14,73,33,79,11,79,9,36,16,16,79,41,41,76,8,9,19,49,46,50,41,5,74,24
h-17-1991-saints-4.iff,149,saints,1991,1,52,Saints,Receiver,WR,83,placeholder,84,84,13,32,8,78,38,64,9,67,8,47,14,14,69,45,32,64,8,10,13,49,31,1,37,5,98,48
h-17-2000-saints-2.iff,150,saints,2000,0,0,Saints,Center,C,67,placeholder,41,59,11,95,23,94,77,52,28,17,26,16,10,10,20,72,70,8,30,37,20,49,86,99,64,5,60,48
h-17-2000-saints-2.iff,150,saints,2000,0,1,Saints,Cornerback,CB,24,placeholder,88,80,9,55,16,84,47,72,77,10,57,7,11,10,14,10,15,37,29,53,19,49,22,1,45,5,83,60
h-17-2000-saints-2.iff,150,saints,2000,0,2,Kevin,Mathis,CB,23,real_name_in_supplied_data,91,86,9,85,16,54,35,89,88,13,77,9,12,10,29,14,21,41,33,54,19,49,80,1,61,5,85,64
h-17-2000-saints-2.iff,150,saints,2000,0,3,Saints,Cornerback,CB,25,placeholder,90,92,9,77,17,68,41,88,68,12,71,8,11,10,21,16,20,39,30,64,20,49,34,1,55,5,59,53
h-17-2000-saints-2.iff,150,saints,2000,0,4,Saints,Cornerback,CB,28,placeholder,92,76,11,71,19,72,41,85,78,19,72,39,11,11,26,34,39,51,33,52,21,49,36,1,39,5,45,42
h-17-2000-saints-2.iff,150,saints,2000,0,5,Saints,Cornerback,CB,35,placeholder,84,82,9,70,19,54,37,72,74,10,60,38,11,10,20,19,23,50,43,55,23,49,26,1,44,5,90,62
h-17-2000-saints-2.iff,150,saints,2000,0,6,Saints,Cornerback,CB,20,placeholder,87,75,12,60,18,64,45,84,89,6,60,4,13,11,27,23,26,30,37,61,19,49,31,1,40,5,60,79
h-17-2000-saints-2.iff,150,saints,2000,0,7,Fred,Thomas,CB,22,real_name_in_supplied_data,87,91,9,47,15,82,39,73,82,10,79,7,11,10,18,5,9,37,33,59,17,49,17,1,58,5,86,52
h-17-2000-saints-2.iff,150,saints,2000,0,8,Michael,Hawthorne,CB,36,real_name_in_supplied_data,90,88,11,66,20,76,49,79,57,8,48,6,11,11,36,34,35,34,43,45,21,49,36,1,22,5,30,42
h-17-2000-saints-2.iff,150,saints,2000,0,9,Darren,Howard,DE,93,real_name_in_supplied_data,56,75,10,78,21,83,67,55,13,24,81,35,11,11,27,32,38,14,88,83,21,49,41,99,51,5,60,59
h-17-2000-saints-2.iff,150,saints,2000,0,10,Joe,Johnson,DE,94,real_name_in_supplied_data,56,67,11,73,19,32,71,67,46,15,89,28,11,10,20,22,22,24,84,72,19,49,49,99,54,5,57,86
h-17-2000-saints-2.iff,150,saints,2000,0,11,Willie,Whitehead,DE,98,real_name_in_supplied_data,78,63,11,52,12,60,53,58,37,24,67,31,13,11,14,23,23,22,75,68,13,49,25,99,37,5,73,66
h-17-2000-saints-2.iff,150,saints,2000,0,12,Saints,Def End,DE,90,placeholder,69,68,10,41,14,82,75,53,36,10,58,22,11,10,15,12,16,26,71,65,14,49,18,99,26,5,13,72
h-17-2000-saints-2.iff,150,saints,2000,0,13,Marques,Douglas,DE,95,real_name_in_supplied_data,55,73,10,49,18,38,55,53,44,17,72,24,11,10,23,23,24,16,68,64,19,49,28,99,22,5,60,68
h-17-2000-saints-2.iff,150,saints,2000,0,14,La'Roi,Glover,DT,97,real_name_in_supplied_data,44,62,11,85,26,96,83,53,29,23,95,35,11,10,28,31,28,10,89,90,26,49,76,99,62,5,90,84
h-17-2000-saints-2.iff,150,saints,2000,0,15,Norman,Hand,DT,99,real_name_in_supplied_data,55,74,11,73,25,80,73,58,28,20,82,33,11,10,26,34,25,10,71,86,23,49,80,99,49,5,55,86
h-17-2000-saints-2.iff,150,saints,2000,0,16,Martin,Chase,DT,92,real_name_in_supplied_data,50,63,11,40,22,83,71,55,18,22,71,27,10,10,23,32,23,2,69,54,22,49,19,99,20,5,30,80
h-17-2000-saints-2.iff,150,saints,2000,0,17,Chad,Morton,FB,30,real_name_in_supplied_data,80,75,16,79,19,94,69,57,42,53,29,50,14,14,62,82,68,89,37,35,21,49,27,99,43,5,30,70
h-17-2000-saints-2.iff,150,saints,2000,0,18,Saints,Safety,FS,39,placeholder,84,85,10,93,20,87,41,70,77,13,80,9,11,10,26,22,24,40,44,72,23,49,50,1,58,5,63,68
h-17-2000-saints-2.iff,150,saints,2000,0,19,Saints,Safety,FS,44,placeholder,80,73,8,88,19,81,63,75,49,20,55,7,10,10,31,24,29,44,46,26,22,49,35,1,26,5,41,24
h-17-2000-saints-2.iff,150,saints,2000,0,20,Chris,Naeole,G,65,real_name_in_supplied_data,48,67,12,75,22,94,73,56,11,29,28,11,10,10,18,84,70,4,23,27,19,49,78,99,53,5,44,53
h-17-2000-saints-2.iff,150,saints,2000,0,21,Saints,Guard,G,66,placeholder,52,56,12,99,27,99,67,52,20,40,36,20,10,11,32,74,71,8,36,28,26,49,78,99,61,5,49,49
h-17-2000-saints-2.iff,150,saints,2000,0,22,Saints,Guard,G,69,placeholder,46,55,10,50,14,78,75,55,9,31,27,4,9,10,17,64,48,2,22,23,15,49,37,99,35,5,31,44
h-17-2000-saints-2.iff,150,saints,2000,0,23,Ricky,Williams,HB,34,real_name_in_supplied_data,87,75,27,95,14,91,55,73,14,53,9,92,25,17,55,21,36,79,14,8,18,49,71,99,77,5,82,22
h-17-2000-saints-2.iff,150,saints,2000,0,24,Saints,Half Back,HB,45,placeholder,89,72,23,82,13,94,57,92,12,50,6,77,19,20,61,38,30,72,8,6,12,49,43,99,36,24,41,60
h-17-2000-saints-2.iff,150,saints,2000,0,25,Saints,Half Back,HB,49,placeholder,88,79,17,65,16,72,47,76,13,48,8,75,14,14,49,49,35,90,6,13,19,49,38,99,40,24,41,41
h-17-2000-saints-2.iff,150,saints,2000,0,26,Saints,Half Back,HB,21,placeholder,83,74,15,63,13,94,55,88,34,49,28,69,15,14,54,32,39,81,20,19,16,49,38,50,38,5,60,69
h-17-2000-saints-2.iff,150,saints,2000,0,27,Saints,Half Back,HB,37,placeholder,82,71,15,55,18,79,73,76,37,33,46,59,14,14,64,41,35,70,28,19,20,49,49,1,47,5,19,51
h-17-2000-saints-2.iff,150,saints,2000,0,28,Saints,Half Back,HB,26,placeholder,86,63,14,72,17,90,55,76,33,43,36,57,14,14,36,28,31,62,30,27,16,49,43,1,22,5,51,41
h-17-2000-saints-2.iff,150,saints,2000,0,29,Darrin,Smith,ILB,54,real_name_in_supplied_data,85,90,10,93,13,71,55,79,74,21,72,29,11,11,11,26,21,28,75,78,13,49,90,99,60,5,78,77
h-17-2000-saints-2.iff,150,saints,2000,0,30,Doug,Brien,K,10,real_name_in_supplied_data,39,36,28,45,74,98,21,34,26,23,29,16,31,31,25,11,10,39,20,28,77,99,37,50,45,5,90,41
h-17-2000-saints-2.iff,150,saints,2000,0,31,Saints,Linebacker,OLB,50,placeholder,74,68,10,83,6,85,63,75,73,13,76,26,11,10,11,21,16,30,55,77,6,49,49,99,42,5,59,74
h-17-2000-saints-2.iff,150,saints,2000,0,32,Mark,Fields,OLB,55,real_name_in_supplied_data,85,69,10,97,14,76,53,82,75,20,88,31,11,10,21,30,25,30,84,84,14,49,76,99,68,5,74,74
h-17-2000-saints-2.iff,150,saints,2000,0,33,Saints,Linebacker,OLB,59,placeholder,78,87,10,85,11,87,61,68,71,23,81,34,11,11,16,20,20,12,53,79,8,49,38,99,37,5,63,56
h-17-2000-saints-2.iff,150,saints,2000,0,34,Saints,Linebacker,OLB,56,placeholder,88,86,10,99,25,95,61,64,65,49,70,47,11,10,39,52,49,24,53,72,25,49,52,99,31,5,39,62
h-17-2000-saints-2.iff,150,saints,2000,0,35,Saints,Linebacker,OLB,58,placeholder,81,81,10,79,13,73,67,82,73,23,61,26,11,10,12,32,26,18,53,52,13,49,45,99,23,5,48,58
h-17-2000-saints-2.iff,150,saints,2000,0,36,Saints,Linebacker,OLB,52,placeholder,75,61,10,74,7,69,53,81,61,18,62,33,11,11,15,18,16,24,54,69,5,49,32,99,31,5,33,24
h-17-2000-saints-2.iff,150,saints,2000,0,37,Toby,Gowin,P,4,real_name_in_supplied_data,50,49,20,62,72,86,32,44,23,26,51,23,23,23,13,12,13,16,19,11,66,1,18,50,69,5,66,43
h-17-2000-saints-2.iff,150,saints,2000,0,38,Aaron,Brooks,QB,2,real_name_in_supplied_data,84,77,86,38,19,84,41,75,39,33,41,46,78,79,35,24,24,30,38,27,22,49,83,50,80,80,70,24
h-17-2000-saints-2.iff,150,saints,2000,0,39,Jeff,Blake,QB,18,real_name_in_supplied_data,67,80,81,41,7,87,40,70,27,22,24,31,67,70,9,20,21,28,15,19,11,49,64,50,82,55,58,24
h-17-2000-saints-2.iff,150,saints,2000,0,40,Sammy,Knight,SS,29,real_name_in_supplied_data,65,77,9,98,13,97,52,63,90,35,89,9,11,10,46,21,21,49,59,89,17,49,77,1,55,5,99,61
h-17-2000-saints-2.iff,150,saints,2000,0,41,Kyle,Turley,T,68,real_name_in_supplied_data,58,70,11,89,18,95,71,64,11,29,32,15,10,10,19,91,93,9,26,27,16,49,50,99,55,5,85,90
h-17-2000-saints-2.iff,150,saints,2000,0,42,Willie,Roaf,T,77,real_name_in_supplied_data,57,64,11,86,16,97,65,70,11,28,26,14,10,11,17,98,95,11,24,28,15,49,91,99,78,5,93,64
h-17-2000-saints-2.iff,150,saints,2000,0,43,Saints,Tackle,T,79,placeholder,53,45,14,72,16,97,81,50,27,33,23,35,11,11,32,73,83,16,20,30,13,49,48,99,40,5,16,46
h-17-2000-saints-2.iff,150,saints,2000,0,44,Saints,Tackle,T,71,placeholder,30,42,11,87,18,98,65,36,11,29,27,18,10,10,19,77,76,8,26,28,16,49,73,99,42,5,85,48
h-17-2000-saints-2.iff,150,saints,2000,0,45,Saints,Tight End,TE,82,placeholder,73,64,10,13,5,87,49,66,28,81,19,58,11,10,86,67,66,76,8,22,8,49,13,99,51,5,86,60
h-17-2000-saints-2.iff,150,saints,2000,0,46,Saints,Tight End,TE,88,placeholder,66,76,10,44,7,87,59,61,8,79,14,44,11,11,73,77,75,74,7,7,11,49,53,99,63,5,33,24
h-17-2000-saints-2.iff,150,saints,2000,0,47,Saints,Tight End,TE,85,placeholder,77,53,11,44,18,76,50,52,15,65,39,47,10,11,75,59,64,50,31,26,17,49,46,99,34,5,50,21
h-17-2000-saints-2.iff,150,saints,2000,0,48,Joe,Horn,WR,87,real_name_in_supplied_data,85,85,24,55,10,87,56,85,6,90,10,57,22,24,89,44,45,90,6,9,14,49,64,50,61,5,99,82
h-17-2000-saints-2.iff,150,saints,2000,0,49,Saints,Receiver,WR,81,placeholder,87,84,15,55,9,72,38,84,12,77,13,39,15,15,82,23,37,55,6,7,13,49,49,50,72,5,80,24
h-17-2000-saints-2.iff,150,saints,2000,0,50,Saints,Receiver,WR,86,placeholder,89,92,15,69,14,73,33,79,11,79,9,36,16,16,79,41,41,76,8,9,19,49,46,50,41,5,74,24
h-17-2000-saints-2.iff,150,saints,2000,0,51,Saints,Receiver,WR,83,placeholder,85,74,15,49,7,68,27,72,11,70,6,47,14,15,72,45,47,59,9,7,12,49,51,50,48,5,42,57
h-17-2000-saints-2.iff,150,saints,2000,0,52,Saints,Receiver,WR,80,placeholder,83,86,15,44,9,81,37,68,6,77,14,45,16,16,75,19,28,74,11,14,13,49,49,50,70,5,96,45
h-18-1956-giants-6.iff,151,giants,1956,0,0,Giants,Center,C,54,placeholder,40,64,11,90,22,96,79,52,18,16,23,14,10,10,15,83,84,6,26,37,19,49,78,99,58,5,70,73
h-18-1956-giants-6.iff,151,giants,1956,0,1,Giants,Center,C,65,placeholder,57,72,11,76,17,76,55,64,6,8,16,7,10,10,9,61,60,8,11,33,13,49,27,99,31,5,40,22
h-18-1956-giants-6.iff,151,giants,1956,0,2,Giants,Cornerback,CB,22,placeholder,87,82,9,72,17,55,45,75,88,9,79,38,11,10,32,21,19,50,29,68,19,49,22,1,54,5,85,70
h-18-1956-giants-6.iff,151,giants,1956,0,3,Giants,Cornerback,CB,43,placeholder,92,76,11,71,19,72,41,85,78,19,72,39,11,11,26,34,39,51,33,52,21,49,36,1,39,5,59,42
h-18-1956-giants-6.iff,151,giants,1956,0,4,Giants,Cornerback,CB,26,placeholder,85,98,12,53,17,87,49,99,70,14,72,10,12,13,23,5,5,60,30,59,15,49,32,1,42,5,51,60
h-18-1956-giants-6.iff,151,giants,1956,0,5,Giants,Cornerback,CB,29,placeholder,86,79,9,65,16,98,65,82,70,30,55,8,11,11,28,20,28,49,43,46,19,49,53,1,31,5,48,61
h-18-1956-giants-6.iff,151,giants,1956,0,6,Giants,Def End,DE,88,placeholder,78,88,10,79,19,76,58,64,51,14,95,28,11,10,24,19,26,28,98,88,20,49,97,99,65,5,83,80
